1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20240328" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
1 1.0000000000000001E-005 6.9999999999999796E-001 2.2502039145122721E+000 1.2904119772586187E+000 3.6789744082250717E+000 5.4771238418046124E+000 -2.9244088380780613E+000 1.0695513175330509E+001 7.5970000000000004E-001 2.5562114240441061E-005 2.4017443788575957E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326424E-005 1.2564618982421071E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731553249240916E+000 8.7985426035237324E-001 2.5268165976941269E+001 0.0000000000000000E+000 1.0318166161675970E+006 3.3125292912750028E+003 3.9345414552816711E+007 -2.0596325366120510E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596325366120510E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994193161358776E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9888460504238332E-010
2 2.2000000000000003E-005 6.9999999999999563E-001 2.2490605225655118E+000 1.2903729756854374E+000 3.6787080610249725E+000 5.4771238508300861E+000 -2.9244088019151926E+000 1.0695513220476199E+001 7.5970000000000004E-001 2.5562114240441058E-005 2.4017443788575960E-001 2.0596951064740936E-005 6.0335156651373526E-006 5.6019382083326424E-005 1.2564618982421071E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731552742450289E+000 8.7985426035237346E-001 2.5268165895992013E+001 0.0000000000000000E+000 1.0316776329571300E+006 3.3215601445798998E+003 3.9449137957676537E+007 -2.0596325366405619E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596325366405619E+001 -9.8999999999999986E+001 -3.6123599479677743E+001 -2.1994193161643874E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9841652673954240E-010
3 3.6400000000000004E-005 6.9999999999999274E-001 2.2477387057245570E+000 1.2903275261319234E+000 3.6784003315914906E+000 5.4771238619419123E+000 -2.9244087604472355E+000 1.0695513273020662E+001 7.5970000000000004E-001 2.5562114240441061E-005 2.4017443788575957E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326424E-005 1.2564618982421071E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731552187097662E+000 8.7985426035237324E-001 2.5268165807709401E+001 0.0000000000000000E+000 1.0315156958050614E+006 3.3320337151085905E+003 3.9569388090017788E+007 -2.0596325362976856E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596325362976856E+001 -9.8999999999999986E+001 -3.6123599479677743E+001 -2.1994193158215101E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9787706020325862E-010
4 5.3680000000000001E-005 6.9999999999998919E-001 2.2459744422704722E+000 1.2902704482224125E+000 3.6779878046827252E+000 5.4771238772481787E+000 -2.9244087106353502E+000 1.0695513338131333E+001 7.5970000000000004E-001 2.5562114240441058E-005 2.4017443788575960E-001 2.0596951064740936E-005 6.0335156651373526E-006 5.6019382083326424E-005 1.2564618982421071E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731551586246134E+000 8.7985426035237346E-001 2.5268165713333705E+001 0.0000000000000000E+000 1.0313123627250008E+006 3.3460369191038749E+003 3.9730460401588291E+007 -2.0596325322564240E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596325322564240E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994193117802475E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9725507389602129E-010
5 7.4416000000000000E-005 6.9999999999998519E-001 2.2441078724912633E+000 1.2902072450267577E+000 3.6775527638357506E+000 5.4771241462876228E+000 -2.9244082750307356E+000 1.0695514045121939E+001 7.5970000000000004E-001 2.5562114240441061E-005 2.4017443788575957E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326424E-005 1.2564618982421071E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731550904240011E+000 8.7985426035237324E-001 2.5268165693529777E+001 0.0000000000000000E+000 1.0310872558248636E+006 3.3609380037280471E+003 3.9901586849472739E+007 -2.0596320581802207E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596320581802207E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994188377040196E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9642955908382490E-010
6 9.9299199999999986E-005 6.9999999999998030E-001 2.2420849158828959E+000 1.2901365674545635E+000 3.6770823634697556E+000 5.4771241671011888E+000 -2.9244082138124856E+000 1.0695514127180290E+001 7.5970000000000004E-001 2.5562114240441058E-005 2.4017443788575960E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326424E-005 1.2564618982421073E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731550233525390E+000 8.7985426035237346E-001 2.5268165589474037E+001 0.0000000000000000E+000 1.0308355860952245E+006 3.3771794323484978E+003 4.0087883177373581E+007 -2.0596320541431755E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596320541431755E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994188336669730E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9555866724370352E-010
7 1.2915903999999998E-004 6.9999999999997442E-001 2.2398333365091578E+000 1.2900563956242292E+000 3.6765595545414880E+000 5.4771241916991720E+000 -2.9244081460136795E+000 1.0695514219634065E+001 7.5970000000000004E-001 2.5562114240441055E-005 2.4017443788575960E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326431E-005 1.2564618982421070E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731549543041124E+000 8.7985426035237346E-001 2.5268165483451416E+001 0.0000000000000000E+000 1.0305501834318308E+006 3.3953604601664601E+003 4.0296256612069972E+007 -2.0596320491258936E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596320491258936E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994188286496893E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9461819244845554E-010
8 1.6499084799999998E-004 6.9999999999996754E-001 2.2373078615779045E+000 1.2899653153836204E+000 3.6759737259289795E+000 5.4771242209198601E+000 -2.9244080709395308E+000 1.0695514324027389E+001 7.5970000000000004E-001 2.5562114240441055E-005 2.4017443788575957E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326417E-005 1.2564618982421073E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731548845539033E+000 8.7985426035237346E-001 2.5268165377868311E+001 0.0000000000000000E+000 1.0302260439350721E+006 3.4158787143950690E+003 4.0531266861531109E+007 -2.0596320420353475E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596320420353475E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994188215591411E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9357607665182569E-010
9 2.0798901759999997E-004 6.9999999999995921E-001 2.2345029569475714E+000 1.2898623855083515E+000 3.6753239647090306E+000 5.4771242551960979E+000 -2.9244079885568683E+000 1.0695514440833811E+001 7.5970000000000004E-001 2.5562114240441058E-005 2.4017443788575957E-001 2.0596951064740936E-005 6.0335156651373535E-006 5.6019382083326417E-005 1.2564618982421071E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.1731548154914382E+000 8.7985426035237324E-001 2.5268165275180401E+001 0.0000000000000000E+000 1.0298598562594008E+006 3.4388265930641669E+003 4.0793886484587796E+007 -2.0596320323107356E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0596320323107356E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1994188118345267E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9241331781715534E-010
