,encoder_neurons,activation,optimizer,loss,hidden_neurons,avg_final_val_loss,loss_history
0,"[100, 50]",gelu,adamax,<keras.src.losses.losses.MeanSquaredError object at 0x74208913a2a0>,7,"[102.18616485595703, 102.18624114990234, 102.18634033203125, 102.18644714355469, 102.18653106689453, 102.18658447265625, 102.18659973144531, 102.18658447265625, 102.18655395507812, 102.1865005493164, 102.18645477294922, 102.1864242553711, 102.18641662597656, 102.1864242553711]","[255.30010986328125, 247.6019744873047, 239.315185546875, 230.62493896484375, 221.66249084472656, 212.4566650390625, 203.16497802734375, 194.15383911132812, 185.83033752441406, 178.35757446289062, 171.5336456298828, 165.02499389648438, 158.4856414794922, 151.75845336914062, 145.00897216796875, 138.55465698242188, 132.70899963378906, 127.65685272216797, 123.401611328125, 119.84736633300781, 116.8641357421875, 114.3015365600586, 112.10171508789062, 110.25959777832031, 108.76506042480469, 107.5931625366211, 106.69361114501953, 106.0005874633789, 105.43453979492188, 104.92713165283203, 104.462158203125, 104.05451202392578, 103.72765350341797, 103.4889907836914, 103.32573699951172, 103.21292114257812, 103.12721252441406, 103.0540771484375, 102.98759460449219, 102.92693328857422, 102.87434387207031, 102.833251953125, 102.80403137207031, 102.78001403808594, 102.7514877319336, 102.71295928955078, 102.6649169921875, 102.6123046875, 102.56134033203125, 102.51690673828125, 102.48087310791016, 102.45185089111328, 102.42684936523438, 102.40369415283203, 102.382080078125, 102.36283111572266, 102.34693908691406, 102.33486938476562, 102.3262939453125, 102.3199462890625, 102.31407165527344, 102.30729675292969, 102.3000259399414, 102.29248046875, 102.28340911865234, 102.27458953857422, 102.26725769042969, 102.26154327392578, 102.25667572021484, 102.2518310546875, 102.24675750732422, 102.24235534667969, 102.23926544189453, 102.23590087890625, 102.23284912109375, 102.23054504394531, 102.22881317138672, 102.22704315185547, 102.22482299804688, 102.22209167480469, 102.2191162109375, 102.21632385253906, 102.21403503417969, 102.21235656738281, 102.21125793457031, 102.21060180664062, 102.21025848388672, 102.21009826660156, 102.2100601196289, 102.21014404296875, 102.21038818359375, 102.21070098876953, 102.21092224121094, 102.2109146118164, 102.21058654785156, 102.21000671386719, 102.20928955078125, 102.2085952758789, 102.2080078125, 102.20757293701172, 102.20729064941406, 102.20711517333984, 102.20703125, 102.20700073242188, 102.20704650878906, 102.20713806152344, 102.20722961425781, 102.20729064941406, 102.20722961425781, 102.20706176757812, 102.206787109375, 102.2064437866211, 102.2060775756836, 102.20574188232422, 102.2054443359375, 102.20521545410156, 102.2050552368164, 102.2049560546875, 102.20491027832031, 102.20492553710938, 102.20494842529297, 102.20498657226562, 102.20500946044922, 102.20500183105469, 102.2049560546875, 102.20486450195312, 102.20475006103516, 102.20462036132812, 102.20449829101562, 102.20439147949219, 102.20429992675781, 102.20420837402344, 102.2041244506836, 102.20402526855469, 102.20388793945312, 102.20365905761719, 102.20330047607422, 102.20280456542969, 102.2022476196289, 102.20216369628906, 102.20296478271484, 102.20301055908203, 102.20257568359375, 102.20210266113281, 102.20188903808594, 102.20188903808594, 102.20198059082031, 102.20203399658203, 102.20203399658203, 102.20196533203125, 102.20184326171875, 102.20171356201172, 102.20161437988281, 102.20161437988281, 102.20167541503906, 102.2017593383789, 102.20175170898438, 102.20165252685547, 102.20150756835938, 102.20137786865234, 102.2013168334961, 102.20127868652344, 102.20126342773438, 102.20124053955078, 102.20120239257812, 102.2011489868164, 102.20111083984375, 102.20108032226562, 102.20105743408203, 102.2010498046875, 102.20101928710938, 102.20097351074219, 102.20089721679688, 102.2008056640625, 102.20072937011719, 102.2006607055664, 102.2005844116211, 102.20051574707031, 102.200439453125, 102.20034790039062, 102.20024108886719, 102.20012664794922, 102.19996643066406, 102.19976043701172, 102.19947814941406, 102.19908142089844, 102.19854736328125, 102.19784545898438, 102.19703674316406, 102.19631958007812, 102.19608306884766, 102.19650268554688, 102.19710540771484, 102.19721984863281, 102.19681549072266, 102.19633483886719, 102.19615173339844, 102.19624328613281, 102.19644165039062, 102.19657897949219, 102.19661712646484, 102.196533203125, 102.19635009765625, 102.19612121582031, 102.19587707519531, 102.19571685791016, 102.19566345214844, 102.19572448730469, 102.19581604003906, 102.19586181640625, 102.19583129882812, 102.19575500488281, 102.19569396972656, 102.19566345214844, 102.19563293457031, 102.19560241699219, 102.19554901123047, 102.19548034667969, 102.19539642333984, 102.19532775878906, 102.19527435302734, 102.19525146484375, 102.19526672363281, 102.1952896118164, 102.1953125, 102.19532775878906, 102.19532775878906, 102.19529724121094, 102.19526672363281, 102.19522857666016, 102.19517517089844, 102.19512939453125, 102.195068359375, 102.19502258300781, 102.19498443603516, 102.1949462890625, 102.19493103027344, 102.1949234008789, 102.1949234008789, 102.1949234008789, 102.19493103027344, 102.19491577148438, 102.19488525390625, 102.19485473632812, 102.19482421875, 102.19478607177734, 102.19474792480469, 102.1947021484375, 102.19467163085938, 102.19464111328125, 102.19462585449219, 102.19461059570312, 102.19459533691406, 102.19459533691406, 102.194580078125, 102.19456481933594, 102.19454956054688, 102.19451904296875, 102.19449615478516, 102.19446563720703, 102.19442749023438, 102.19438934326172, 102.1943588256836, 102.19432067871094, 102.19429016113281, 102.19426727294922, 102.1942367553711, 102.19420623779297, 102.19416809082031, 102.19413757324219, 102.19409942626953, 102.19404602050781, 102.19398498535156, 102.19390869140625, 102.19383239746094, 102.19373321533203, 102.193603515625, 102.1934585571289, 102.19327545166016, 102.19304656982422, 102.1927490234375, 102.1923828125, 102.19192504882812, 102.19139099121094, 102.19083404541016, 102.19041442871094, 102.19036102294922, 102.19080352783203, 102.19154357910156, 102.1920166015625, 102.19194030761719, 102.19144439697266, 102.1908950805664, 102.19053649902344, 102.1904296875, 102.19044494628906, 102.19050598144531, 102.19053649902344, 102.19051361083984, 102.19044494628906, 102.19034576416016, 102.19026947021484, 102.19021606445312, 102.19024658203125, 102.19033813476562, 102.1904296875, 102.19049072265625, 102.19046783447266, 102.19038391113281, 102.19025421142578, 102.19013977050781, 102.19005584716797, 102.19001007080078, 102.18998718261719, 102.18997955322266, 102.18997192382812, 102.18997955322266, 102.18998718261719, 102.19001007080078, 102.19003295898438, 102.1900634765625, 102.19007873535156, 102.19007873535156, 102.1900634765625, 102.19003295898438, 102.18997955322266, 102.18992614746094, 102.18986511230469, 102.1898193359375, 102.18978881835938, 102.18976593017578, 102.18974304199219, 102.18974304199219, 102.18974304199219, 102.18974304199219, 102.18975830078125, 102.18976593017578, 102.18976593017578, 102.18975830078125, 102.18974304199219, 102.18972778320312, 102.189697265625, 102.18965911865234, 102.18963623046875, 102.1895980834961, 102.1895751953125, 102.18955993652344, 102.18954467773438, 102.18952941894531, 102.18952178955078, 102.18950653076172, 102.18949890136719, 102.18949127197266, 102.18948364257812, 102.18946075439453, 102.189453125, 102.18943786621094, 102.18941497802734, 102.18939971923828, 102.18937683105469, 102.18936157226562, 102.18934631347656, 102.1893310546875, 102.18931579589844, 102.18930053710938, 102.18929290771484, 102.18927764892578, 102.18927001953125, 102.18926239013672, 102.18925476074219, 102.18923950195312, 102.18922424316406, 102.18921661376953, 102.18920135498047, 102.18919372558594, 102.18917846679688, 102.18916320800781, 102.18915557861328, 102.18914794921875, 102.18912506103516, 102.18911743164062, 102.18910217285156, 102.1890869140625, 102.18907165527344, 102.18905639648438, 102.18904113769531, 102.18901062011719, 102.1889877319336, 102.18895721435547, 102.18891906738281, 102.1888656616211, 102.18881225585938, 102.18873596191406, 102.18865203857422, 102.18855285644531, 102.18841552734375, 102.18824768066406, 102.18803405761719, 102.18777465820312, 102.18746948242188, 102.18711853027344, 102.18675231933594, 102.18643188476562, 102.18621826171875, 102.18617248535156, 102.18629455566406, 102.18649291992188, 102.18665313720703, 102.18667602539062, 102.18655395507812, 102.1863784790039, 102.18621826171875, 102.1861572265625, 102.18616485595703, 102.18624114990234, 102.18634033203125, 102.18644714355469, 102.18653106689453, 102.18658447265625, 102.18659973144531, 102.18658447265625, 102.18655395507812, 102.1865005493164, 102.18645477294922, 102.1864242553711, 102.18641662597656, 102.1864242553711, 102.18643188476562]"
