1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20240325" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
1 1.0000000000000001E-005 9.9999999999999578E-001 2.5749646861018647E+000 1.4425857395908881E+000 3.6840777199563353E+000 5.4770543720034528E+000 -3.2331954700525407E+000 1.0387254205998211E+001 7.5700000000000001E-001 2.5753670467055527E-005 2.4197424632953296E-001 2.0596951064740936E-004 6.0335156651373545E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790387253139453E+000 8.7850429227841098E-001 2.6420375803775379E+001 0.0000000000000000E+000 1.4601994512346287E+006 2.2543903320149325E+003 2.6609414208115831E+007 -2.0758387910079957E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758387910079957E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156255895456738E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.1775534678742254E-010
2 2.2000000000000003E-005 9.9999999999999090E-001 2.5735133499988785E+000 1.4425402280203159E+000 3.6837376417158745E+000 5.4770545866586460E+000 -3.2331950564483454E+000 1.0387254835325347E+001 7.5700000000000001E-001 2.5753670467055524E-005 2.4197424632953299E-001 2.0596951064740936E-004 6.0335156651373538E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790384952773875E+000 8.7850429227841098E-001 2.6420375427453358E+001 0.0000000000000000E+000 1.4599699384837335E+006 2.2621737624364682E+003 2.6698486960317139E+007 -2.0758383657099994E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758383657099994E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156251642476672E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.1649559931628730E-010
3 3.6400000000000004E-005 9.9999999999998490E-001 2.5718458990366413E+000 1.4424875248291031E+000 3.6833471305709220E+000 5.4770546182676769E+000 -3.2331949107978799E+000 1.0387255012380241E+001 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953302E-001 2.0596951064740936E-004 6.0335156651373552E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790382660745273E+000 8.7850429227841098E-001 2.6420375034816090E+001 0.0000000000000000E+000 1.4597042037969297E+006 2.2711515511229641E+003 2.6801191443523530E+007 -2.0758382818252571E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758382818252571E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156250803629220E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.1506256858629336E-010
4 5.3680000000000001E-005 9.9999999999997780E-001 2.5699253849801766E+000 1.4424264073535693E+000 3.6828975607945726E+000 5.4770546461826433E+000 -3.2331947623731550E+000 1.0387255188454722E+001 7.5700000000000001E-001 2.5753670467055524E-005 2.4197424632953299E-001 2.0596951064740933E-004 6.0335156651373545E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790380180302044E+000 8.7850429227841087E-001 2.6420374609291976E+001 0.0000000000000000E+000 1.4593961040252086E+006 2.2815382107639230E+003 2.6919972693369810E+007 -2.0758382040505605E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758382040505605E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156250025882230E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.1342183966593296E-010
5 7.4416000000000000E-005 9.9999999999996914E-001 2.5677170813725443E+000 1.4423557669389182E+000 3.6823808050999900E+000 5.4770546353843690E+000 -3.2331946651372712E+000 1.0387255274334624E+001 7.5700000000000001E-001 2.5753670467055527E-005 2.4197424632953299E-001 2.0596951064740936E-004 6.0335156651373545E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790377575270201E+000 8.7850429227841098E-001 2.6420374158502948E+001 0.0000000000000000E+000 1.4590400791106520E+006 2.2935419641221042E+003 2.7057204160171956E+007 -2.0758381986268674E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758381986268674E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156249971645288E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.1153974454409967E-010
6 9.9299199999999986E-005 9.9999999999995903E-001 2.5651868224578060E+000 1.4422744156599043E+000 3.6817889160108122E+000 5.4770546267075817E+000 -3.2331945587887003E+000 1.0387255371437806E+001 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953299E-001 2.0596951064740936E-004 6.0335156651373538E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790374831683838E+000 8.7850429227841098E-001 2.6420373683999664E+001 0.0000000000000000E+000 1.4586301794649030E+006 2.3073756271936077E+003 2.7215303229963861E+007 -2.0758381907018393E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758381907018393E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156249892394996E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.0938586130678281E-010
7 1.2915903999999998E-004 9.9999999999994682E-001 2.5622120123510190E+000 1.4421797807144037E+000 3.6810925309568665E+000 5.4770546222519298E+000 -3.2331944420564689E+000 1.0387255483157162E+001 7.5700000000000001E-001 2.5753670467055527E-005 2.4197424632953302E-001 2.0596951064740936E-004 6.0335156651373552E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790371990995922E+000 8.7850429227841098E-001 2.6420373193141607E+001 0.0000000000000000E+000 1.4581534931271782E+006 2.3237411347607394E+003 2.7402361265293214E+007 -2.0758381782226220E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758381782226220E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156249767602812E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.0693142519121577E-010
8 1.6499084799999998E-004 9.9999999999993239E-001 2.5589396069628116E+000 1.4420737159305497E+000 3.6803274620017414E+000 5.4770546221069685E+000 -3.2331943170734823E+000 1.0387255607459650E+001 7.5700000000000001E-001 2.5753670467055524E-005 2.4197424632953296E-001 2.0596951064740936E-004 6.0335156651373538E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790369105385150E+000 8.7850429227841098E-001 2.6420372694946117E+001 0.0000000000000000E+000 1.4576194186113726E+006 2.3418885114363670E+003 2.7609617691655103E+007 -2.0758381630474410E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758381630474410E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156249615850989E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.0406551245306138E-010
9 2.0798901759999997E-004 9.9999999999991496E-001 2.5554120403101268E+000 1.4419560786687142E+000 3.6795043889694878E+000 5.4770546272375320E+000 -3.2331941848805945E+000 1.0387255744286421E+001 7.5700000000000001E-001 2.5753670467055524E-005 2.4197424632953299E-001 2.0596951064740936E-004 6.0335156651373552E-005 5.6019382083326438E-004 1.2564618982421075E-004 4.7855322043632011E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.8790366231352076E+000 8.7850429227841098E-001 2.6420372199261401E+001 0.0000000000000000E+000 1.4570273012769795E+006 2.3616276233592225E+003 2.7834790677830152E+007 -2.0758381454251591E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0758381454251591E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2156249439628155E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.0093439454530421E-010
