1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20240324" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
1 1.0000000000000001E-005 2.9999999999999783E+001 4.4729411226434213E+000 2.7400892495756111E+000 3.5098200740993626E+000 5.4788848616669759E+000 -5.7815246037208103E+000 7.9413192931522998E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3766137594962405E+001 8.5000496627254163E-001 3.6750171897705030E+001 2.6517728188234538E-005 2.3556286000045434E+007 1.2935751862319657E+003 1.0096715801492654E+007 -2.1772391000477498E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772391000477498E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170259168339459E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.1746997240345472E-008
2 2.2000000000000003E-005 2.9999999999999524E+001 4.4735638863676126E+000 2.7400929605123250E+000 3.5099739095620537E+000 5.4788831829325826E+000 -5.7815192398433917E+000 7.9413205030848371E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3766119588094455E+001 8.5000496627254163E-001 3.6750094651528450E+001 2.6517744768600579E-005 2.3556587925756365E+007 1.2917105347316076E+003 1.0082247825373987E+007 -2.1772384843641152E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772384843641152E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170253011503110E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.1775548783378452E-008
3 3.6400000000000004E-005 2.9999999999999208E+001 4.4741885824481926E+000 2.7400974870945185E+000 3.5101278202911024E+000 5.4788809929660660E+000 -5.7815138946225142E+000 7.9413208225014493E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3766099865970030E+001 8.5000496627254141E-001 3.6750007617317998E+001 2.6517748890359628E-005 2.3556956218479894E+007 1.2898404095713481E+003 1.0067755785256620E+007 -2.1772383755825850E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772383755825850E+001 -9.8999999999999986E+001 -3.7327719462333661E+001 -2.3170251923687808E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.1806982923317752E-008
4 5.3680000000000001E-005 2.9999999999998835E+001 4.4751188765151459E+000 2.7401030002190310E+000 3.5103576372455847E+000 5.4788785479275655E+000 -5.7815079427557423E+000 7.9413211670532826E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3766077883027213E+001 8.5000496627254141E-001 3.6749910580103595E+001 2.6517753328604880E-005 2.3557404786242288E+007 1.2870640850665948E+003 1.0046212915878374E+007 -2.1772382652175747E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772382652175747E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170250820037705E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.1838600623562875E-008
5 7.4416000000000000E-005 2.9999999999998384E+001 4.4760949676635970E+000 2.7401095931018458E+000 3.5105983635912898E+000 5.4788758659769075E+000 -5.7815013561631687E+000 7.9413215892909781E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3766053637636825E+001 8.5000496627254141E-001 3.6749803660242442E+001 2.6517758819883041E-005 2.3557941218262509E+007 1.2841551199738228E+003 1.0023659076292438E+007 -2.1772381259860314E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772381259860314E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170249427722272E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.1885708644650427E-008
6 9.9299199999999986E-005 2.9999999999997836E+001 4.4773880366363281E+000 2.7401175744003123E+000 3.5109176401852391E+000 5.4788729509643135E+000 -5.7814941907643238E+000 7.9413220532233275E+000 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3766027270570074E+001 8.5000496627254163E-001 3.6749687398068218E+001 2.6517764868739810E-005 2.3558590635511417E+007 1.2803138317824071E+003 9.9938590057181753E+006 -2.1772379802786137E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772379802786137E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170247970648095E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.1935285803583346E-008
7 1.2915903999999998E-004 2.9999999999997176E+001 4.4788264596291354E+000 2.7401271609938829E+000 3.5112724526366557E+000 5.4788698423353654E+000 -5.7814864773259158E+000 7.9413226030423916E+000 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3765998987612733E+001 8.5000496627254163E-001 3.6749562817153766E+001 2.6517772102618681E-005 2.3559370695063323E+007 1.2760521623496447E+003 9.9608131874388792E+006 -2.1772378060854475E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772378060854475E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170246228716433E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.2001097600847811E-008
8 1.6499084799999998E-004 2.9999999999996383E+001 4.4806179532202295E+000 2.7401387323201472E+000 3.5117145403712970E+000 5.4788665717521656E+000 -5.7814783263473331E+000 7.9413232088316104E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3765969149662009E+001 8.5000496627254141E-001 3.6749431452391875E+001 2.6517780120615510E-005 2.3560312286393773E+007 1.2707653455757131E+003 9.9198088023246024E+006 -2.1772376230984872E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772376230984872E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170244398846830E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.2074575322134274E-008
9 2.0798901759999997E-004 2.9999999999995435E+001 4.4826577448894920E+000 2.7401526565580734E+000 3.5122175261696493E+000 5.4788632027239315E+000 -5.7814698331182282E+000 7.9413239068487478E+000 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.3765938192426528E+001 8.5000496627254163E-001 3.6749295331505728E+001 2.6517789452092450E-005 2.3561445390645865E+007 1.2647702658180192E+003 9.8733267487087380E+006 -2.1772374145120271E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1772374145120271E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3170242312982229E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.2166413076048511E-008
