1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20240325" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
1 1.0000000000000001E-005 9.9999999999998419E+000 4.2345415173134882E+000 2.3616679731857815E+000 3.6394308109617945E+000 5.4774605195079547E+000 -5.1154133827597636E+000 8.5346397187445202E+000 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953296E-001 2.0596951064740933E-004 6.0335156651373531E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2192040459287439E+001 8.7850429227841087E-001 3.4150285928607886E+001 4.1948206481893113E-005 1.1041689524664851E+007 5.9479875181587352E+002 5.8271806594890682E+006 -2.1594850854967955E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594850854967955E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992719020948066E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5799981286029513E-008
2 2.2000000000000003E-005 9.9999999999996536E+000 4.2340973718399653E+000 2.3616635296658819E+000 3.6393219963533636E+000 5.4774593576883674E+000 -5.1154115919240954E+000 8.5346400300930814E+000 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953293E-001 2.0596951064740933E-004 6.0335156651373538E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631991E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2192032323308693E+001 8.7850429227841098E-001 3.4150267130356063E+001 4.1948211852640694E-005 1.1041520065026365E+007 5.9541344537779537E+002 5.8331430649148021E+006 -2.1594849740235929E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594849740235929E+001 -9.8999999999999986E+001 -3.7026689466669680E+001 -2.2992717906216040E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5785904888987587E-008
3 3.6400000000000004E-005 9.9999999999994262E+000 4.2335852890947034E+000 2.3616584176438438E+000 3.6391965316780670E+000 5.4774580667181620E+000 -5.1154095828204103E+000 8.5346403940948203E+000 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953299E-001 2.0596951064740933E-004 6.0335156651373531E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2192023238203543E+001 8.7850429227841098E-001 3.4150246148205156E+001 4.1948218135938524E-005 1.1041325114372175E+007 5.9612293667306699E+002 5.8400250626572091E+006 -2.1594848441673722E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594848441673722E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992716607653833E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5769607819816815E-008
4 5.3680000000000001E-005 9.9999999999991527E+000 4.2329979963037765E+000 2.3616524461369348E+000 3.6390526942337900E+000 5.4774569252162415E+000 -5.1154068566912239E+000 8.5346416084240264E+000 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953299E-001 2.0596951064740936E-004 6.0335156651373538E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631991E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2192012991887289E+001 8.7850429227841087E-001 3.4150222924971594E+001 4.1948242896552527E-005 1.1041097391000198E+007 5.9693782181731694E+002 5.8479278218558664E+006 -2.1594841680490955E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594841680490955E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992709846471065E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5750839208864420E-008
5 7.4416000000000000E-005 9.9999999999988258E+000 4.2323208390547524E+000 2.3616457276724159E+000 3.6388867641537934E+000 5.4774553950643829E+000 -5.1154044077656327E+000 8.5346421033968589E+000 7.5700000000000001E-001 2.5753670467055521E-005 2.4197424632953296E-001 2.0596951064740936E-004 6.0335156651373538E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2192002066098107E+001 8.7850429227841098E-001 3.4150197723409562E+001 4.1948251476872291E-005 1.1040841188019976E+007 5.9787854955356090E+002 5.8570530944548659E+006 -2.1594839917135189E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594839917135189E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992708083115296E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5729337597788804E-008
6 9.9299199999999986E-005 9.9999999999984368E+000 4.2315492460024267E+000 2.3616381515750544E+000 3.6386976539393925E+000 5.4774537683475097E+000 -5.1154017536107377E+000 8.5346426772442889E+000 7.5700000000000001E-001 2.5753670467055517E-005 2.4197424632953296E-001 2.0596951064740933E-004 6.0335156651373545E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043632005E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2191990332723913E+001 8.7850429227841098E-001 3.4150170682430065E+001 4.1948261455299101E-005 1.1040552287066227E+007 5.9895216821712302E+002 5.8674683279755758E+006 -2.1594837871757484E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594837871757484E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992706037737591E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5704588383818268E-008
7 1.2915903999999998E-004 9.9999999999979678E+000 4.2306839006574544E+000 2.3616297199509928E+000 3.6384855334151802E+000 5.4774520698248201E+000 -5.1153989175217820E+000 8.5346433373057700E+000 7.5700000000000001E-001 2.5753670467055517E-005 2.4197424632953299E-001 2.0596951064740933E-004 6.0335156651373538E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2191977930501491E+001 8.7850429227841098E-001 3.4150142129543987E+001 4.1948272967602608E-005 1.1040230771016650E+007 6.0015844060082122E+002 5.8791710974167278E+006 -2.1594835522296911E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594835522296911E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992703688277015E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5676437990368684E-008
8 1.6499084799999998E-004 9.9999999999974047E+000 4.2297247301542820E+000 2.3616204521279598E+000 3.6382503747009043E+000 5.4774503320398145E+000 -5.1153959312658142E+000 8.5346440921487972E+000 7.5700000000000001E-001 2.5753670467055524E-005 2.4197424632953296E-001 2.0596951064740933E-004 6.0335156651373531E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2191965044457437E+001 8.7850429227841120E-001 3.4150112500846674E+001 4.1948286183651625E-005 1.1039877379694818E+007 6.0149823415679236E+002 5.8921700175745748E+006 -2.1594832837390335E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594832837390335E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992701003370438E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5644929553689783E-008
9 2.0798901759999997E-004 9.9999999999967351E+000 4.2286715249254758E+000 2.3616103859719377E+000 3.6379921064717133E+000 5.4774485941978748E+000 -5.1153928337812582E+000 8.5346449514657650E+000 7.5700000000000001E-001 2.5753670467055524E-005 2.4197424632953296E-001 2.0596951064740933E-004 6.0335156651373531E-005 5.6019382083326427E-004 1.2564618982421072E-004 4.7855322043631998E-005 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2191951899048448E+001 8.7850429227841120E-001 3.4150082324960202E+001 4.1948301309099848E-005 1.1039493559956530E+007 6.0297267012129203E+002 5.9064764278060105E+006 -2.1594829775451799E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1594829775451799E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2992697941431899E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.5610081611318714E-008
